,index,id,offset,xmin,ymin,xmax,ymax,label,car_direction,car_curv,lane_Two_firstPoint,lane_Two_midPoint,lane_Two_lastPoint,lane_Three_firstPoint,lane_Three_midPoint,lane_Three_lastPoint
79,91,46,0.05870956627714007,370,611,411,661,car,F,1215.2467497312994,"595, 402","412, 561","209, 720","659, 402","820, 478","988, 555"
80,92,47,0.0659282625740825,555,6,684,1278,car,F,1271.6096034549064,"595, 402","413, 561","227, 720","659, 402","820, 478","988, 555"
81,93,47,0.0659282625740825,370,611,411,661,car,F,1271.6096034549064,"595, 402","413, 561","227, 720","659, 402","820, 478","988, 555"
82,94,48,0.05881683574419896,556,6,686,1277,car,F,1513.9455702248906,"595, 402","412, 561","210, 720","659, 402","832, 484","999, 561"
83,95,48,0.05881683574419896,370,610,411,660,car,F,1513.9455702248906,"595, 402","412, 561","210, 720","659, 402","832, 484","999, 561"
84,96,49,0.059822150677541,555,6,685,1278,car,F,1746.6713821982498,"594, 402","409, 561","210, 720","659, 402","832, 484","999, 561"
85,97,49,0.059822150677541,369,610,410,660,car,F,1746.6713821982498,"594, 402","409, 561","210, 720","659, 402","832, 484","999, 561"
86,98,50,0.05359005016653415,556,3,688,1276,car,F,1684.452491769058,"594, 402","408, 561","210, 720","659, 402","831, 484","999, 561"
87,99,50,0.05359005016653415,369,608,411,658,car,F,1684.452491769058,"594, 402","408, 561","210, 720","659, 402","831, 484","999, 561"
88,100,51,0.05173030173214512,369,608,410,658,car,F,6139.289739283649,"594, 402","408, 561","209, 720","664, 402","831, 484","999, 561"
89,101,51,0.05173030173214512,555,5,683,1277,car,F,6139.289739283649,"594, 402","408, 561","209, 720","664, 402","831, 484","999, 561"
90,102,52,0.04548276297210393,554,2,683,1277,car,F,2565.475865979314,"593, 402","412, 561","209, 720","659, 402","827, 484","998, 561"
91,103,52,0.04548276297210393,369,608,411,658,car,F,2565.475865979314,"593, 402","412, 561","209, 720","659, 402","827, 484","998, 561"
92,104,53,0.07483900487492559,369,607,411,659,car,F,2540.1689994184662,"593, 402","415, 561","228, 720","659, 402","827, 484","998, 561"
93,105,53,0.07483900487492559,555,2,684,1276,car,F,2540.1689994184662,"593, 402","415, 561","228, 720","659, 402","827, 484","998, 561"
94,106,54,0.07354151559649165,554,2,683,1277,car,F,2299.5377273220647,"590, 402","416, 561","229, 720","659, 402","827, 484","987, 561"
95,107,54,0.07354151559649165,370,606,411,656,car,F,2299.5377273220647,"590, 402","416, 561","229, 720","659, 402","827, 484","987, 561"
96,108,55,0.06516923579357756,369,606,411,656,car,F,4707.586907604592,"590, 402","415, 561","228, 720","659, 402","827, 484","987, 561"
97,109,55,0.06516923579357756,555,2,684,1277,car,F,4707.586907604592,"590, 402","415, 561","228, 720","659, 402","827, 484","987, 561"
98,110,56,0.06142540019248114,368,605,411,655,car,F,6538.105866696847,"590, 402","414, 561","228, 720","659, 402","826, 484","987, 561"
99,111,56,0.06142540019248114,555,3,685,1277,car,F,6538.105866696847,"590, 402","414, 561","228, 720","659, 402","826, 484","987, 561"
100,112,57,0.020698988014420022,369,604,411,655,car,F,6122.918392524401,"590, 402","408, 561","209, 720","659, 402","826, 484","999, 567"
101,113,57,0.020698988014420022,554,5,682,1277,car,F,6122.918392524401,"590, 402","408, 561","209, 720","659, 402","826, 484","999, 567"
102,114,58,0.011540900371073382,368,604,412,655,car,F,2494.54692782594,"589, 402","408, 561","208, 720","659, 402","834, 490","995, 572"
103,115,58,0.011540900371073382,554,2,682,1277,car,F,2494.54692782594,"589, 402","408, 561","208, 720","659, 402","834, 490","995, 572"
104,116,59,-0.0038122979717624193,368,602,412,655,car,F,3477.112239077711,"589, 402","403, 561","196, 720","659, 402","834, 490","995, 572"
105,117,59,-0.0038122979717624193,554,2,683,1277,car,F,3477.112239077711,"589, 402","403, 561","196, 720","659, 402","834, 490","995, 572"
106,118,60,-0.01855052943449528,369,602,412,654,car,F,1689.4332077875201,"589, 402","402, 561","196, 720","666, 408","833, 490","994, 572"
107,119,60,-0.01855052943449528,555,1,683,1276,car,F,1689.4332077875201,"589, 402","402, 561","196, 720","666, 408","833, 490","994, 572"
108,120,61,-0.02503137810569292,369,602,412,652,car,F,2295.123599100053,"588, 402","401, 561","195, 720","659, 402","833, 490","994, 572"
109,121,61,-0.02503137810569292,555,2,684,1277,car,F,2295.123599100053,"588, 402","401, 561","195, 720","659, 402","833, 490","994, 572"
110,122,62,-0.05370891157901366,369,601,412,653,car,F,5304.193093306731,"588, 402","390, 561","195, 720","660, 402","833, 490","994, 572"
111,123,62,-0.05370891157901366,554,1,683,1276,car,F,5304.193093306731,"588, 402","390, 561","195, 720","660, 402","833, 490","994, 572"
112,124,63,-0.06539947527175814,554,1,683,1277,car,F,6389.4820346030865,"587, 402","389, 561","195, 720","659, 402","832, 490","993, 572"
113,125,63,-0.06539947527175814,369,600,411,652,car,F,6389.4820346030865,"587, 402","389, 561","195, 720","659, 402","832, 490","993, 572"
114,128,65,-0.09833438654807831,554,4,682,1277,car,F,4264.111033226628,"587, 402","387, 561","176, 720","660, 402","820, 490","999, 578"
115,129,65,-0.09833438654807831,369,599,411,651,car,F,4264.111033226628,"587, 402","387, 561","176, 720","660, 402","820, 490","999, 578"
116,134,68,-0.15599060036886314,555,4,685,1277,car,F,8119.152966120785,"583, 402","375, 561","164, 720","659, 402","819, 490","994, 578"
117,135,68,-0.15599060036886314,368,597,412,649,car,F,8119.152966120785,"583, 402","375, 561","164, 720","659, 402","819, 490","994, 578"
118,136,69,-0.16254440035117687,555,4,685,1277,car,F,4156.138910670761,"583, 402","374, 561","164, 720","659, 402","819, 490","994, 578"
119,137,69,-0.16254440035117687,368,596,412,648,car,F,4156.138910670761,"583, 402","374, 561","164, 720","659, 402","819, 490","994, 578"
120,138,70,-0.16331977304765632,555,4,684,1276,car,F,5643.110832751313,"583, 402","371, 561","164, 720","659, 402","819, 490","993, 578"
121,139,70,-0.16331977304765632,368,595,412,647,car,F,5643.110832751313,"583, 402","371, 561","164, 720","659, 402","819, 490","993, 578"
122,140,71,-0.16366180230684574,555,3,687,1277,car,F,5525.838143682013,"583, 402","371, 561","163, 720","659, 402","819, 490","993, 578"
123,141,71,-0.16366180230684574,368,594,411,646,car,F,5525.838143682013,"583, 402","371, 561","163, 720","659, 402","819, 490","993, 578"
124,142,72,-0.1629737722944777,555,2,684,1276,car,F,6666.102455230623,"583, 402","372, 561","164, 720","659, 402","819, 490","998, 578"
