,id,offset,xmin,ymin,xmax,ymax,label,car_direction,car_curv,lane1_detected,lane2_detected,lane3_detected,lane4_detected,lane1_points,lane2_points,lane3_points,lane4_points
151,108,-0.373952145018224,505,3,687,1278,car,F,1010.1334951082774,True,True,True,False,"[(32, 542), (48, 534), (64, 527), (80, 519), (96, 513), (112, 506), (128, 504), (144, 497), (160, 491), (176, 489), (192, 484), (208, 478), (224, 477), (240, 470), (256, 469), (272, 467), (288, 461), (304, 459), (320, 453), (336, 447), (352, 445), (368, 438), (384, 432), (400, 430), (416, 425), (432, 419), (448, 416), (464, 410), (480, 404)]","[(581, 396), (575, 402), (570, 408), (564, 414), (558, 420), (557, 425), (554, 431), (548, 437), (542, 443), (537, 449), (531, 455), (526, 461), (523, 467), (517, 472), (511, 478), (505, 484), (502, 490), (497, 496), (490, 502), (484, 508), (478, 514), (472, 520), (466, 525), (459, 531), (453, 537), (452, 543), (441, 549), (439, 555), (429, 561), (427, 567), (420, 572), (415, 578), (408, 584), (402, 590), (396, 596), (394, 602), (389, 608), (383, 614), (376, 620), (369, 625), (368, 631), (357, 637), (350, 643), (338, 649), (337, 655), (331, 661), (324, 667), (318, 672), (306, 678), (300, 684), (304, 690), (292, 696), (286, 702), (280, 708), (280, 714), (274, 720)]","[(653, 396), (665, 402), (678, 408), (691, 414), (703, 420), (715, 425), (723, 431), (731, 437), (743, 443), (755, 449), (762, 455), (775, 461), (787, 467), (800, 472), (808, 478), (820, 484), (832, 490), (839, 496), (851, 502), (864, 508), (872, 514), (885, 520), (897, 525), (905, 531), (922, 537), (929, 543), (937, 549), (954, 555), (962, 561), (974, 567), (981, 572), (994, 578), (1006, 584), (1014, 590), (1026, 596), (1034, 602), (1046, 608), (1058, 614), (1070, 620), (1083, 625), (1090, 631), (1103, 637), (1115, 643), (1122, 649), (1130, 655), (1142, 661), (1154, 667), (1166, 672), (1173, 678), (1186, 684), (1198, 690), (1200, 696), (1218, 702), (1224, 708), (1237, 714), (1249, 720)]",[]
152,109,-0.394526157651375,359,588,431,670,car,F,1888.825249737193,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 518), (96, 512), (112, 506), (128, 500), (144, 493), (160, 491), (176, 489), (192, 484), (256, 468), (272, 463), (288, 461), (304, 459), (320, 448), (336, 447), (352, 445), (368, 438), (384, 432), (400, 426), (416, 425)]","[(577, 396), (575, 402), (569, 408), (564, 414), (558, 420), (556, 425), (550, 431), (544, 437), (541, 443), (536, 449), (530, 455), (524, 461), (517, 467), (511, 472), (505, 478), (499, 484), (497, 490), (487, 496), (484, 502), (478, 508), (472, 514), (466, 520), (459, 525), (453, 531), (448, 537), (441, 543), (436, 549), (433, 555), (427, 561), (421, 567), (415, 572), (408, 578), (402, 584), (400, 590), (394, 596), (377, 602), (376, 608), (369, 614), (363, 620), (357, 625), (350, 631), (344, 637), (338, 643), (336, 649), (324, 655), (318, 661), (312, 667), (306, 672), (304, 678), (298, 684), (293, 690), (290, 696), (285, 702), (279, 708), (267, 714), (260, 720)]","[(653, 396), (665, 402), (678, 408), (690, 414), (698, 420), (711, 425), (723, 431), (730, 437), (742, 443), (749, 449), (762, 455), (774, 461), (782, 467), (794, 472), (807, 478), (814, 484), (831, 490), (838, 496), (851, 502), (859, 508), (871, 514), (883, 520), (896, 525), (904, 531), (916, 537), (928, 543), (936, 549), (948, 555), (961, 561), (969, 567), (981, 572), (993, 578), (1000, 584), (1013, 590), (1025, 596), (1033, 602), (1045, 608), (1057, 614), (1066, 620), (1077, 625), (1090, 631), (1103, 637), (1115, 643), (1122, 649), (1129, 655), (1141, 661), (1154, 667), (1166, 672), (1173, 678), (1186, 684), (1186, 690), (1199, 696), (1218, 702), (1224, 708), (1225, 714), (1245, 720)]",[]
153,109,-0.394526157651375,505,5,687,1277,car,F,1888.825249737193,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 518), (96, 512), (112, 506), (128, 500), (144, 493), (160, 491), (176, 489), (192, 484), (256, 468), (272, 463), (288, 461), (304, 459), (320, 448), (336, 447), (352, 445), (368, 438), (384, 432), (400, 426), (416, 425)]","[(577, 396), (575, 402), (569, 408), (564, 414), (558, 420), (556, 425), (550, 431), (544, 437), (541, 443), (536, 449), (530, 455), (524, 461), (517, 467), (511, 472), (505, 478), (499, 484), (497, 490), (487, 496), (484, 502), (478, 508), (472, 514), (466, 520), (459, 525), (453, 531), (448, 537), (441, 543), (436, 549), (433, 555), (427, 561), (421, 567), (415, 572), (408, 578), (402, 584), (400, 590), (394, 596), (377, 602), (376, 608), (369, 614), (363, 620), (357, 625), (350, 631), (344, 637), (338, 643), (336, 649), (324, 655), (318, 661), (312, 667), (306, 672), (304, 678), (298, 684), (293, 690), (290, 696), (285, 702), (279, 708), (267, 714), (260, 720)]","[(653, 396), (665, 402), (678, 408), (690, 414), (698, 420), (711, 425), (723, 431), (730, 437), (742, 443), (749, 449), (762, 455), (774, 461), (782, 467), (794, 472), (807, 478), (814, 484), (831, 490), (838, 496), (851, 502), (859, 508), (871, 514), (883, 520), (896, 525), (904, 531), (916, 537), (928, 543), (936, 549), (948, 555), (961, 561), (969, 567), (981, 572), (993, 578), (1000, 584), (1013, 590), (1025, 596), (1033, 602), (1045, 608), (1057, 614), (1066, 620), (1077, 625), (1090, 631), (1103, 637), (1115, 643), (1122, 649), (1129, 655), (1141, 661), (1154, 667), (1166, 672), (1173, 678), (1186, 684), (1186, 690), (1199, 696), (1218, 702), (1224, 708), (1225, 714), (1245, 720)]",[]
154,110,-0.4093980126087279,359,588,432,671,car,F,3329.7647166378542,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 519), (96, 512), (112, 506), (128, 500), (144, 493), (160, 491), (176, 489), (192, 484), (208, 478), (224, 476), (240, 470), (256, 468), (272, 463), (288, 460), (304, 454), (320, 448), (336, 447), (352, 444), (368, 438), (384, 432), (400, 426), (416, 425), (432, 418), (448, 413)]","[(577, 396), (575, 402), (569, 408), (564, 414), (558, 420), (555, 425), (550, 431), (543, 437), (538, 443), (531, 449), (529, 455), (522, 461), (516, 467), (510, 472), (504, 478), (497, 484), (491, 490), (485, 496), (479, 502), (473, 508), (466, 514), (461, 520), (454, 525), (449, 531), (445, 537), (439, 543), (433, 549), (427, 555), (421, 561), (415, 567), (413, 572), (402, 578), (400, 584), (388, 590), (382, 596), (376, 602), (370, 608), (364, 614), (357, 620), (351, 625), (344, 631), (337, 637), (331, 643), (324, 649), (319, 655), (312, 661), (310, 667), (305, 672), (299, 678), (297, 684), (291, 690), (285, 696), (274, 702), (267, 708), (266, 714), (259, 720)]","[(665, 402), (677, 408), (686, 414), (693, 420), (710, 425), (722, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (794, 472), (806, 478), (814, 484), (821, 490), (838, 496), (846, 502), (858, 508), (870, 514), (883, 520), (891, 525), (903, 531), (915, 537), (928, 543), (935, 549), (948, 555), (960, 561), (968, 567), (980, 572), (987, 578), (1000, 584), (1013, 590), (1025, 596), (1033, 602), (1044, 608), (1052, 614), (1065, 620), (1077, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1154, 672), (1173, 678), (1186, 684), (1186, 690), (1199, 696), (1205, 702), (1213, 708), (1225, 714), (1232, 720)]",[]
155,110,-0.4093980126087279,505,6,688,1278,car,F,3329.7647166378542,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 519), (96, 512), (112, 506), (128, 500), (144, 493), (160, 491), (176, 489), (192, 484), (208, 478), (224, 476), (240, 470), (256, 468), (272, 463), (288, 460), (304, 454), (320, 448), (336, 447), (352, 444), (368, 438), (384, 432), (400, 426), (416, 425), (432, 418), (448, 413)]","[(577, 396), (575, 402), (569, 408), (564, 414), (558, 420), (555, 425), (550, 431), (543, 437), (538, 443), (531, 449), (529, 455), (522, 461), (516, 467), (510, 472), (504, 478), (497, 484), (491, 490), (485, 496), (479, 502), (473, 508), (466, 514), (461, 520), (454, 525), (449, 531), (445, 537), (439, 543), (433, 549), (427, 555), (421, 561), (415, 567), (413, 572), (402, 578), (400, 584), (388, 590), (382, 596), (376, 602), (370, 608), (364, 614), (357, 620), (351, 625), (344, 631), (337, 637), (331, 643), (324, 649), (319, 655), (312, 661), (310, 667), (305, 672), (299, 678), (297, 684), (291, 690), (285, 696), (274, 702), (267, 708), (266, 714), (259, 720)]","[(665, 402), (677, 408), (686, 414), (693, 420), (710, 425), (722, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (794, 472), (806, 478), (814, 484), (821, 490), (838, 496), (846, 502), (858, 508), (870, 514), (883, 520), (891, 525), (903, 531), (915, 537), (928, 543), (935, 549), (948, 555), (960, 561), (968, 567), (980, 572), (987, 578), (1000, 584), (1013, 590), (1025, 596), (1033, 602), (1044, 608), (1052, 614), (1065, 620), (1077, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1154, 672), (1173, 678), (1186, 684), (1186, 690), (1199, 696), (1205, 702), (1213, 708), (1225, 714), (1232, 720)]",[]
156,111,-0.4087977874048161,359,586,435,673,car,F,4595.967265179464,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 519), (96, 518), (112, 512), (128, 500), (144, 493), (160, 491), (176, 489), (192, 484), (208, 478), (224, 476), (240, 470), (256, 468), (272, 467), (288, 461), (304, 455), (320, 453), (336, 448), (352, 445), (368, 438), (384, 432), (400, 427), (416, 425), (432, 418), (448, 413), (464, 409), (480, 403), (496, 401)]","[(577, 396), (574, 402), (568, 408), (563, 414), (557, 420), (551, 425), (548, 431), (542, 437), (536, 443), (530, 449), (525, 455), (518, 461), (512, 467), (505, 472), (499, 478), (493, 484), (487, 490), (484, 496), (478, 502), (471, 508), (465, 514), (459, 520), (453, 525), (447, 531), (441, 537), (438, 543), (432, 549), (426, 555), (415, 561), (409, 567), (402, 572), (396, 578), (389, 584), (383, 590), (377, 596), (374, 602), (368, 608), (362, 614), (351, 620), (349, 625), (343, 631), (332, 637), (326, 643), (320, 649), (317, 655), (311, 661), (305, 667), (303, 672), (297, 678), (286, 684), (279, 690), (267, 696), (273, 702), (266, 708), (260, 714), (253, 720)]","[(665, 402), (677, 408), (686, 414), (693, 420), (710, 425), (717, 431), (730, 437), (741, 443), (748, 449), (761, 455), (773, 461), (781, 467), (793, 472), (806, 478), (813, 484), (821, 490), (838, 496), (846, 502), (858, 508), (870, 514), (883, 520), (891, 525), (903, 531), (916, 537), (928, 543), (936, 549), (948, 555), (961, 561), (969, 567), (980, 572), (992, 578), (1005, 584), (1013, 590), (1025, 596), (1033, 602), (1045, 608), (1057, 614), (1069, 620), (1078, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1166, 672), (1173, 678), (1186, 684), (1198, 690), (1199, 696), (1206, 702), (1223, 708), (1225, 714), (1232, 720)]",[]
157,111,-0.4087977874048161,505,4,688,1278,car,F,4595.967265179464,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 519), (96, 518), (112, 512), (128, 500), (144, 493), (160, 491), (176, 489), (192, 484), (208, 478), (224, 476), (240, 470), (256, 468), (272, 467), (288, 461), (304, 455), (320, 453), (336, 448), (352, 445), (368, 438), (384, 432), (400, 427), (416, 425), (432, 418), (448, 413), (464, 409), (480, 403), (496, 401)]","[(577, 396), (574, 402), (568, 408), (563, 414), (557, 420), (551, 425), (548, 431), (542, 437), (536, 443), (530, 449), (525, 455), (518, 461), (512, 467), (505, 472), (499, 478), (493, 484), (487, 490), (484, 496), (478, 502), (471, 508), (465, 514), (459, 520), (453, 525), (447, 531), (441, 537), (438, 543), (432, 549), (426, 555), (415, 561), (409, 567), (402, 572), (396, 578), (389, 584), (383, 590), (377, 596), (374, 602), (368, 608), (362, 614), (351, 620), (349, 625), (343, 631), (332, 637), (326, 643), (320, 649), (317, 655), (311, 661), (305, 667), (303, 672), (297, 678), (286, 684), (279, 690), (267, 696), (273, 702), (266, 708), (260, 714), (253, 720)]","[(665, 402), (677, 408), (686, 414), (693, 420), (710, 425), (717, 431), (730, 437), (741, 443), (748, 449), (761, 455), (773, 461), (781, 467), (793, 472), (806, 478), (813, 484), (821, 490), (838, 496), (846, 502), (858, 508), (870, 514), (883, 520), (891, 525), (903, 531), (916, 537), (928, 543), (936, 549), (948, 555), (961, 561), (969, 567), (980, 572), (992, 578), (1005, 584), (1013, 590), (1025, 596), (1033, 602), (1045, 608), (1057, 614), (1069, 620), (1078, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1166, 672), (1173, 678), (1186, 684), (1198, 690), (1199, 696), (1206, 702), (1223, 708), (1225, 714), (1232, 720)]",[]
158,112,-0.42223327451850345,358,584,436,673,car,F,2087.877511710178,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 519), (96, 518), (112, 511), (128, 500), (144, 497), (160, 492), (176, 490), (192, 484), (208, 482), (224, 476), (240, 470), (256, 468), (272, 463), (288, 460), (304, 455), (320, 452), (336, 447), (352, 442), (368, 438), (384, 432), (400, 426), (416, 424), (432, 418), (448, 412), (464, 409), (480, 403)]","[(571, 402), (568, 408), (563, 414), (557, 420), (551, 425), (545, 431), (542, 437), (536, 443), (530, 449), (524, 455), (517, 461), (511, 467), (505, 472), (499, 478), (492, 484), (486, 490), (479, 496), (473, 502), (467, 508), (464, 514), (458, 520), (452, 525), (446, 531), (440, 537), (429, 543), (428, 549), (421, 555), (414, 561), (407, 567), (401, 572), (394, 578), (388, 584), (382, 590), (375, 596), (369, 602), (363, 608), (352, 614), (350, 620), (339, 625), (337, 631), (331, 637), (325, 643), (319, 649), (313, 655), (310, 661), (300, 667), (293, 672), (287, 678), (285, 684), (274, 690), (266, 696), (260, 702), (253, 708), (247, 714), (247, 720)]","[(665, 402), (678, 408), (690, 414), (697, 420), (711, 425), (722, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (802, 478), (813, 484), (821, 490), (838, 496), (846, 502), (854, 508), (870, 514), (883, 520), (891, 525), (903, 531), (915, 537), (927, 543), (935, 549), (943, 555), (960, 561), (968, 567), (980, 572), (987, 578), (1005, 584), (1013, 590), (1025, 596), (1033, 602), (1044, 608), (1057, 614), (1066, 620), (1078, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1166, 672), (1173, 678), (1186, 684), (1198, 690), (1199, 696), (1206, 702), (1223, 708), (1226, 714), (1232, 720)]",[]
159,112,-0.42223327451850345,504,8,687,1278,car,F,2087.877511710178,True,True,True,False,"[(32, 541), (48, 534), (64, 527), (80, 519), (96, 518), (112, 511), (128, 500), (144, 497), (160, 492), (176, 490), (192, 484), (208, 482), (224, 476), (240, 470), (256, 468), (272, 463), (288, 460), (304, 455), (320, 452), (336, 447), (352, 442), (368, 438), (384, 432), (400, 426), (416, 424), (432, 418), (448, 412), (464, 409), (480, 403)]","[(571, 402), (568, 408), (563, 414), (557, 420), (551, 425), (545, 431), (542, 437), (536, 443), (530, 449), (524, 455), (517, 461), (511, 467), (505, 472), (499, 478), (492, 484), (486, 490), (479, 496), (473, 502), (467, 508), (464, 514), (458, 520), (452, 525), (446, 531), (440, 537), (429, 543), (428, 549), (421, 555), (414, 561), (407, 567), (401, 572), (394, 578), (388, 584), (382, 590), (375, 596), (369, 602), (363, 608), (352, 614), (350, 620), (339, 625), (337, 631), (331, 637), (325, 643), (319, 649), (313, 655), (310, 661), (300, 667), (293, 672), (287, 678), (285, 684), (274, 690), (266, 696), (260, 702), (253, 708), (247, 714), (247, 720)]","[(665, 402), (678, 408), (690, 414), (697, 420), (711, 425), (722, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (802, 478), (813, 484), (821, 490), (838, 496), (846, 502), (854, 508), (870, 514), (883, 520), (891, 525), (903, 531), (915, 537), (927, 543), (935, 549), (943, 555), (960, 561), (968, 567), (980, 572), (987, 578), (1005, 584), (1013, 590), (1025, 596), (1033, 602), (1044, 608), (1057, 614), (1066, 620), (1078, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1166, 672), (1173, 678), (1186, 684), (1198, 690), (1199, 696), (1206, 702), (1223, 708), (1226, 714), (1232, 720)]",[]
160,113,-0.427775106438414,357,583,439,677,car,F,1729.5362324721073,True,True,True,False,"[(32, 542), (48, 534), (64, 527), (80, 519), (96, 519), (112, 512), (128, 505), (144, 498), (160, 492), (176, 490), (192, 484), (208, 482), (224, 477), (240, 470), (256, 469), (272, 467), (288, 461), (304, 459), (320, 454), (336, 449), (352, 445), (368, 439), (384, 433), (400, 430), (416, 426), (432, 419), (448, 416)]","[(574, 402), (569, 408), (563, 414), (557, 420), (551, 425), (548, 431), (542, 437), (536, 443), (530, 449), (524, 455), (518, 461), (511, 467), (505, 472), (499, 478), (493, 484), (486, 490), (480, 496), (473, 502), (467, 508), (464, 514), (458, 520), (451, 525), (445, 531), (439, 537), (429, 543), (427, 549), (416, 555), (409, 561), (403, 567), (397, 572), (390, 578), (386, 584), (377, 590), (371, 596), (364, 602), (357, 608), (350, 614), (345, 620), (338, 625), (332, 631), (329, 637), (323, 643), (317, 649), (311, 655), (305, 661), (298, 667), (291, 672), (285, 678), (273, 684), (272, 690), (265, 696), (258, 702), (249, 708), (242, 714), (235, 720)]","[(665, 402), (677, 408), (690, 414), (693, 420), (710, 425), (717, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (802, 478), (813, 484), (821, 490), (838, 496), (846, 502), (854, 508), (870, 514), (878, 520), (890, 525), (903, 531), (915, 537), (928, 543), (935, 549), (943, 555), (960, 561), (968, 567), (980, 572), (987, 578), (994, 584), (1013, 590), (1025, 596), (1033, 602), (1044, 608), (1057, 614), (1069, 620), (1078, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1167, 672), (1173, 678), (1186, 684), (1199, 690), (1199, 696), (1206, 702), (1223, 708), (1231, 714), (1232, 720)]",[]
161,113,-0.427775106438414,505,5,687,1278,car,F,1729.5362324721073,True,True,True,False,"[(32, 542), (48, 534), (64, 527), (80, 519), (96, 519), (112, 512), (128, 505), (144, 498), (160, 492), (176, 490), (192, 484), (208, 482), (224, 477), (240, 470), (256, 469), (272, 467), (288, 461), (304, 459), (320, 454), (336, 449), (352, 445), (368, 439), (384, 433), (400, 430), (416, 426), (432, 419), (448, 416)]","[(574, 402), (569, 408), (563, 414), (557, 420), (551, 425), (548, 431), (542, 437), (536, 443), (530, 449), (524, 455), (518, 461), (511, 467), (505, 472), (499, 478), (493, 484), (486, 490), (480, 496), (473, 502), (467, 508), (464, 514), (458, 520), (451, 525), (445, 531), (439, 537), (429, 543), (427, 549), (416, 555), (409, 561), (403, 567), (397, 572), (390, 578), (386, 584), (377, 590), (371, 596), (364, 602), (357, 608), (350, 614), (345, 620), (338, 625), (332, 631), (329, 637), (323, 643), (317, 649), (311, 655), (305, 661), (298, 667), (291, 672), (285, 678), (273, 684), (272, 690), (265, 696), (258, 702), (249, 708), (242, 714), (235, 720)]","[(665, 402), (677, 408), (690, 414), (693, 420), (710, 425), (717, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (802, 478), (813, 484), (821, 490), (838, 496), (846, 502), (854, 508), (870, 514), (878, 520), (890, 525), (903, 531), (915, 537), (928, 543), (935, 549), (943, 555), (960, 561), (968, 567), (980, 572), (987, 578), (994, 584), (1013, 590), (1025, 596), (1033, 602), (1044, 608), (1057, 614), (1069, 620), (1078, 625), (1090, 631), (1103, 637), (1114, 643), (1121, 649), (1129, 655), (1141, 661), (1154, 667), (1167, 672), (1173, 678), (1186, 684), (1199, 690), (1199, 696), (1206, 702), (1223, 708), (1231, 714), (1232, 720)]",[]
162,114,-0.44939387705065337,357,582,442,678,car,F,3370.740344158437,True,True,True,False,"[(32, 542), (48, 540), (64, 528), (80, 520), (96, 519), (112, 512), (128, 511), (144, 504), (160, 492), (176, 491), (192, 485), (208, 482), (224, 477), (240, 470), (256, 469), (272, 467), (288, 461), (304, 456), (320, 453), (336, 448), (352, 445), (368, 439), (384, 433), (400, 431), (416, 426), (432, 419), (448, 416)]","[(574, 402), (569, 408), (564, 414), (557, 420), (555, 425), (549, 431), (543, 437), (537, 443), (531, 449), (525, 455), (518, 461), (511, 467), (505, 472), (499, 478), (493, 484), (486, 490), (480, 496), (473, 502), (467, 508), (461, 514), (457, 520), (451, 525), (445, 531), (435, 537), (428, 543), (422, 549), (415, 555), (408, 561), (402, 567), (396, 572), (389, 578), (383, 584), (376, 590), (370, 596), (363, 602), (356, 608), (349, 614), (344, 620), (337, 625), (331, 631), (325, 637), (322, 643), (316, 649), (300, 655), (293, 661), (287, 667), (281, 672), (275, 678), (272, 684), (267, 690), (261, 696), (254, 702), (248, 708), (241, 714), (235, 720)]","[(665, 402), (677, 408), (690, 414), (693, 420), (710, 425), (722, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (801, 478), (813, 484), (821, 490), (837, 496), (845, 502), (853, 508), (866, 514), (877, 520), (890, 525), (902, 531), (910, 537), (923, 543), (934, 549), (942, 555), (949, 561), (967, 567), (979, 572), (982, 578), (993, 584), (1012, 590), (1024, 596), (1032, 602), (1044, 608), (1052, 614), (1065, 620), (1077, 625), (1089, 631), (1097, 637), (1114, 643), (1121, 649), (1128, 655), (1141, 661), (1142, 667), (1149, 672), (1173, 678), (1186, 684), (1181, 690), (1199, 696), (1206, 702), (1213, 708), (1225, 714), (1232, 720)]",[]
163,114,-0.44939387705065337,505,4,687,1277,car,F,3370.740344158437,True,True,True,False,"[(32, 542), (48, 540), (64, 528), (80, 520), (96, 519), (112, 512), (128, 511), (144, 504), (160, 492), (176, 491), (192, 485), (208, 482), (224, 477), (240, 470), (256, 469), (272, 467), (288, 461), (304, 456), (320, 453), (336, 448), (352, 445), (368, 439), (384, 433), (400, 431), (416, 426), (432, 419), (448, 416)]","[(574, 402), (569, 408), (564, 414), (557, 420), (555, 425), (549, 431), (543, 437), (537, 443), (531, 449), (525, 455), (518, 461), (511, 467), (505, 472), (499, 478), (493, 484), (486, 490), (480, 496), (473, 502), (467, 508), (461, 514), (457, 520), (451, 525), (445, 531), (435, 537), (428, 543), (422, 549), (415, 555), (408, 561), (402, 567), (396, 572), (389, 578), (383, 584), (376, 590), (370, 596), (363, 602), (356, 608), (349, 614), (344, 620), (337, 625), (331, 631), (325, 637), (322, 643), (316, 649), (300, 655), (293, 661), (287, 667), (281, 672), (275, 678), (272, 684), (267, 690), (261, 696), (254, 702), (248, 708), (241, 714), (235, 720)]","[(665, 402), (677, 408), (690, 414), (693, 420), (710, 425), (722, 431), (730, 437), (742, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (801, 478), (813, 484), (821, 490), (837, 496), (845, 502), (853, 508), (866, 514), (877, 520), (890, 525), (902, 531), (910, 537), (923, 543), (934, 549), (942, 555), (949, 561), (967, 567), (979, 572), (982, 578), (993, 584), (1012, 590), (1024, 596), (1032, 602), (1044, 608), (1052, 614), (1065, 620), (1077, 625), (1089, 631), (1097, 637), (1114, 643), (1121, 649), (1128, 655), (1141, 661), (1142, 667), (1149, 672), (1173, 678), (1186, 684), (1181, 690), (1199, 696), (1206, 702), (1213, 708), (1225, 714), (1232, 720)]",[]
164,115,-0.4676930253373341,356,579,446,681,car,F,24973.16527673747,True,True,True,False,"[(32, 542), (48, 540), (64, 533), (80, 520), (96, 520), (112, 513), (128, 511), (144, 505), (160, 493), (176, 491), (192, 485), (208, 483), (224, 477), (240, 470), (256, 469), (272, 467), (288, 462), (304, 460), (320, 454), (336, 449), (352, 445), (368, 439), (384, 433), (400, 431), (416, 426)]","[(575, 402), (569, 408), (564, 414), (558, 420), (555, 425), (549, 431), (543, 437), (537, 443), (531, 449), (525, 455), (518, 461), (511, 467), (504, 472), (499, 478), (492, 484), (486, 490), (479, 496), (473, 502), (466, 508), (460, 514), (454, 520), (447, 525), (445, 531), (435, 537), (427, 543), (416, 549), (414, 555), (407, 561), (401, 567), (395, 572), (388, 578), (382, 584), (375, 590), (369, 596), (358, 602), (351, 608), (345, 614), (342, 620), (336, 625), (330, 631), (324, 637), (317, 643), (305, 649), (299, 655), (292, 661), (286, 667), (279, 672), (273, 678), (267, 684), (260, 690), (259, 696), (253, 702), (246, 708), (240, 714), (233, 720)]","[(665, 402), (677, 408), (690, 414), (697, 420), (711, 425), (722, 431), (730, 437), (741, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (801, 478), (812, 484), (820, 490), (834, 496), (845, 502), (853, 508), (865, 514), (877, 520), (886, 525), (902, 531), (910, 537), (922, 543), (934, 549), (941, 555), (949, 561), (961, 567), (978, 572), (981, 578), (993, 584), (1000, 590), (1024, 596), (1031, 602), (1038, 608), (1051, 614), (1064, 620), (1076, 625), (1084, 631), (1096, 637), (1098, 643), (1116, 649), (1128, 655), (1130, 661), (1141, 667), (1148, 672), (1160, 678), (1168, 684), (1180, 690), (1193, 696), (1205, 702), (1213, 708), (1225, 714), (1231, 720)]",[]
165,115,-0.4676930253373341,505,5,686,1278,car,F,24973.16527673747,True,True,True,False,"[(32, 542), (48, 540), (64, 533), (80, 520), (96, 520), (112, 513), (128, 511), (144, 505), (160, 493), (176, 491), (192, 485), (208, 483), (224, 477), (240, 470), (256, 469), (272, 467), (288, 462), (304, 460), (320, 454), (336, 449), (352, 445), (368, 439), (384, 433), (400, 431), (416, 426)]","[(575, 402), (569, 408), (564, 414), (558, 420), (555, 425), (549, 431), (543, 437), (537, 443), (531, 449), (525, 455), (518, 461), (511, 467), (504, 472), (499, 478), (492, 484), (486, 490), (479, 496), (473, 502), (466, 508), (460, 514), (454, 520), (447, 525), (445, 531), (435, 537), (427, 543), (416, 549), (414, 555), (407, 561), (401, 567), (395, 572), (388, 578), (382, 584), (375, 590), (369, 596), (358, 602), (351, 608), (345, 614), (342, 620), (336, 625), (330, 631), (324, 637), (317, 643), (305, 649), (299, 655), (292, 661), (286, 667), (279, 672), (273, 678), (267, 684), (260, 690), (259, 696), (253, 702), (246, 708), (240, 714), (233, 720)]","[(665, 402), (677, 408), (690, 414), (697, 420), (711, 425), (722, 431), (730, 437), (741, 443), (749, 449), (761, 455), (773, 461), (781, 467), (793, 472), (801, 478), (812, 484), (820, 490), (834, 496), (845, 502), (853, 508), (865, 514), (877, 520), (886, 525), (902, 531), (910, 537), (922, 543), (934, 549), (941, 555), (949, 561), (961, 567), (978, 572), (981, 578), (993, 584), (1000, 590), (1024, 596), (1031, 602), (1038, 608), (1051, 614), (1064, 620), (1076, 625), (1084, 631), (1096, 637), (1098, 643), (1116, 649), (1128, 655), (1130, 661), (1141, 667), (1148, 672), (1160, 678), (1168, 684), (1180, 690), (1193, 696), (1205, 702), (1213, 708), (1225, 714), (1231, 720)]",[]
